date,python,java,cpp,csharp,c,javascript,sql,r,visual_basic,perl
2019-11,0.21412196240256764,0.8439073514602217,0.0035842293906809264,0.27425373134328357,0.851111111111111,0.053003533568904526,0.20270270270270274,0.12560386473429952,0.06844106463878326,0.217877094972067
2019-12,0.2356717102246676,0.9446122860020142,0.07526881720430101,0.36380597014925364,0.8566666666666668,0.10954063604240283,0.30405405405405406,0.13043478260869562,0.06273764258555133,0.25698324022346375
2020-01,0.20770288858321867,0.9093655589123867,0.0,0.46641791044776104,0.8211111111111112,0.23674911660777387,0.07432432432432445,0.043478260869565244,0.043726235741444866,0.1731843575418994
2020-02,0.19165520403484637,0.9556898288016112,0.07048984468339303,0.5746268656716416,0.9322222222222224,0.09893992932862195,0.09459459459459463,0.14009661835748793,0.0,0.14525139664804468
2020-03,0.22650160476845482,0.9979859013091644,0.14575866188769415,0.46082089552238803,0.8833333333333332,0.09540636042402817,0.2972972972972975,0.2608695652173913,0.032319391634981,0.26256983240223464
2020-04,0.1898211829436039,0.8922457200402821,0.1445639187574671,0.3526119402985074,0.9266666666666666,0.21201413427561833,0.5270270270270269,0.396135265700483,0.7832699619771862,0.2960893854748603
2020-05,0.18110958276020173,0.8469284994964755,0.066905615292712,0.26865671641791034,0.9655555555555558,0.3180212014134276,0.4729729729729729,0.5458937198067633,0.6806083650190113,0.24581005586592178
2020-06,0.14626318202659327,0.8288016112789528,0.04540023894862599,0.35074626865671643,0.9788888888888893,0.17314487632508835,0.22972972972972971,0.7101449275362317,0.7775665399239544,0.21229050279329606
2020-07,0.17973406694176985,0.72809667673716,0.07646356033452806,0.4477611940298506,0.8966666666666666,0.24734982332155475,0.006756756756756799,0.8164251207729467,0.8802281368821293,0.24022346368715083
2020-08,0.20724438331040806,0.6606243705941591,0.15173237753882907,0.34141791044776104,0.9555555555555558,0.3851590106007068,0.04729729729729737,0.9999999999999998,0.7718631178707225,0.37430167597765374
2020-09,0.24300779458963784,0.5649546827794564,0.18399044205495818,0.3227611940298507,0.8411111111111113,0.26855123674911663,0.2500000000000001,0.7971014492753623,0.6692015209125475,0.4804469273743017
2020-10,0.28014672168729937,0.47230614300100726,0.16367980884109912,0.24440298507462677,0.9522222222222222,0.12720848056537104,0.12162162162162182,0.613526570048309,0.6406844106463878,0.5530726256983239
2020-11,0.3186611646033929,0.3836858006042295,0.24253285543608116,0.3395522388059701,0.8700000000000002,0.08833922261484095,0.10135135135135143,0.44444444444444436,0.6482889733840304,0.5977653631284916
2020-12,0.3227877120586887,0.4692849949647532,0.16009557945041808,0.25186567164179097,0.9000000000000002,0.20141342756183744,0.09459459459459463,0.42512077294685985,0.6311787072243346,0.4245810055865922
2021-01,0.30032095369096745,0.41188318227593157,0.2377538829151732,0.2052238805970149,1.0,0.14840989399293292,0.1486486486486488,0.5700483091787438,0.6159695817490494,0.3240223463687151
2021-02,0.2608895002292526,0.3444108761329304,0.15651135005973704,0.29664179104477606,0.8844444444444445,0.17314487632508835,0.22297297297297292,0.40579710144927533,0.7091254752851711,0.2737430167597765
2021-03,0.2356717102246676,0.2598187311178247,0.11350059737156504,0.3955223880597013,0.7722222222222223,0.11660777385159005,0.32432432432432445,0.25603864734299514,0.8079847908745246,0.3966480446927374
2021-04,0.2686840898670334,0.33836858006042314,0.1875746714456391,0.38432835820895517,0.66,0.2332155477031802,0.2972972972972975,0.19323671497584544,0.7509505703422052,0.3072625698324022
2021-05,0.3071985327831269,0.38972809667673725,0.2676224611708482,0.29104477611940294,0.5555555555555557,0.23674911660777387,0.21621621621621634,0.31884057971014484,0.650190114068441,0.33519553072625696
2021-06,0.30582301696469505,0.3695871097683786,0.2138590203106332,0.27611940298507454,0.4622222222222222,0.19434628975265023,0.33108108108108103,0.23188405797101447,0.6482889733840304,0.4134078212290503
2021-07,0.265474552957359,0.33534743202416906,0.29271206690561524,0.37126865671641773,0.36111111111111127,0.3286219081272085,0.09459459459459463,0.2946859903381643,0.7414448669201521,0.25698324022346375
2021-08,0.30674002751031637,0.25780463242698903,0.2138590203106332,0.42723880597014907,0.4655555555555556,0.4134275618374559,0.05405405405405417,0.15942028985507245,0.773764258555133,0.18994413407821228
2021-09,0.29802842732691426,0.32729103726082565,0.18637992831541217,0.5466417910447761,0.3833333333333334,0.2720848056537102,0.2770270270270271,0.12560386473429952,0.7642585551330798,0.18994413407821228
2021-10,0.2796882164144887,0.2608257804632429,0.23058542413381122,0.4496268656716417,0.3088888888888889,0.14487632508833925,0.5270270270270269,0.23188405797101447,0.8821292775665399,0.2737430167597765
2021-11,0.30261348005502064,0.2870090634441088,0.3237753882915172,0.5988805970149251,0.2600000000000001,0.3109540636042404,0.4864864864864863,0.2705314009661836,0.973384030418251,0.43575418994413406
2021-12,0.35442457588262266,0.22658610271903312,0.25806451612903225,0.6623134328358207,0.38,0.18374558303886923,0.2702702702702703,0.41545893719806765,0.9125475285171102,0.2905027932960894
2022-01,0.38560293443374594,0.2809667673716013,0.32497013142174425,0.5279850746268655,0.45111111111111113,0.10954063604240283,0.2770270270270271,0.25603864734299514,0.7870722433460076,0.15083798882681562
2022-02,0.4658413571756075,0.42900302114803635,0.2915173237753882,0.4701492537313432,0.6333333333333334,0.017667844522968212,0.10810810810810823,0.18840579710144928,0.8802281368821293,0.19553072625698323
2022-03,0.4167812929848693,0.3343403826787513,0.3691756272401433,0.5727611940298505,0.5200000000000001,0.10954063604240283,0.31081081081081086,0.3140096618357488,0.9828897338403041,0.0726256983240223
2022-04,0.40119211370930763,0.29707955689828813,0.3237753882915172,0.7406716417910446,0.48111111111111116,0.22261484098939932,0.6013513513513512,0.4009661835748792,0.9125475285171102,0.19553072625698323
2022-05,0.3470884915176524,0.3141993957703929,0.3894862604540025,0.6604477611940296,0.3566666666666666,0.12014134275618382,0.32432432432432445,0.24154589371980667,1.0,0.3072625698324022
2022-06,0.32232920678587795,0.2618328298086606,0.48506571087216266,0.6100746268656716,0.39222222222222236,0.10954063604240283,0.3716216216216216,0.12560386473429952,0.9163498098859314,0.1787709497206704
2022-07,0.379183860614397,0.3746223564954684,0.5292712066905615,0.5223880597014925,0.527777777777778,0.0,0.16891891891891897,0.01932367149758457,0.8307984790874524,0.18994413407821228
2022-08,0.47959651535992665,0.46223564954682794,0.5459976105137395,0.4776119402985073,0.708888888888889,0.21908127208480566,0.18918918918918914,0.08695652173913043,0.8174904942965779,0.14525139664804468
2022-09,0.4846400733608437,0.38771399798590134,0.5005973715651134,0.37873134328358193,0.6200000000000002,0.36749116607773846,0.41891891891891875,0.1111111111111111,0.7205323193916349,0.15642458100558657
2022-10,0.5460797799174689,0.5005035246727091,0.5197132616487455,0.2929104477611939,0.7588888888888891,0.3392226148409895,0.2635135135135135,0.24154589371980667,0.6368821292775666,0.13966480446927368
2022-11,0.5506648326455754,0.4138972809667675,0.6188769414575866,0.26119402985074613,0.7444444444444446,0.3392226148409895,0.2905405405405407,0.20289855072463764,0.6673003802281369,0.0726256983240223
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.7610513739545998,0.38619402985074613,0.908888888888889,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.908888888888889,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.38619402985074613,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.908888888888889,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.908888888888889,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.49823321554770317,0.7499999999999999,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.25603864734299514,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.5608108108108109,0.1545893719806763,0.768060836501901,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.6349809885931559,0.08379888268156424
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.18994413407821228
2022-12,0.5130674002751031,0.39778449144008066,0.8769414575866189,0.5373134328358209,0.8755555555555558,0.3851590106007068,0.7499999999999999,0.25603864734299514,0.768060836501901,0.08379888268156424
