company,category,date
(주)네오플,캐릭터디자인,25/11/27
(주)네오플,앱기획,25/11/27
(주)네오플,웹기획,25/11/27
(주)네오플,GM(게임운영),25/12/08
(주)네오플,기획,25/12/08
(주)네오플,글로벌마케팅,25/12/08
(주)네오플,BM(브랜드매니저),25/12/08
(주)네오플,사업기획,25/12/08
(주)아이디팜컴퍼니,게임기획,25/12/02
(주)아이디팜컴퍼니,게임포털,25/12/02
사이드코리아(주),고객안내,25/11/20
사이드코리아(주),고객응대,25/11/20
사이드코리아(주),게임,25/11/20
사이드코리아(주),게임기획·마케팅,25/11/20
사이드코리아(주),게임운영,25/11/20
(주)게임온,게임기획,25/12/01
(주)게임온,기획,25/12/01
(주)게임온,앱기획,25/12/01
(주)게임온,모바일,25/12/01
(주)게임온,모바일게임,25/12/01
(주)데브캣,게임개발,25/11/10
(주)데브캣,C#,25/11/10
(주)데브캣,C++,25/11/10
(주)데브캣,Unity,25/11/10
(주)데브캣,서버,25/11/10
(주)젠틀매니악,HR컨설팅,25/11/24
(주)젠틀매니악,HRM,25/11/24
(주)젠틀매니악,면접/인터뷰,25/11/24
(주)젠틀매니악,복리후생,25/11/24
(주)젠틀매니악,온보딩,25/11/24
(주)히든몬스터,광고디자인,25/11/24
(주)히든몬스터,디지털디자인,25/11/24
(주)히든몬스터,로고디자인,25/11/24
(주)히든몬스터,배너디자인,25/11/24
(주)히든몬스터,시각디자인,25/11/24
주식회사 이노비전게임즈,게임개발,25/11/07
주식회사 이노비전게임즈,게임개발,25/11/07
주식회사 이노비전게임즈,게임디자인,25/11/07
주식회사 이노비전게임즈,게임운영,25/11/07
(주)스토리타코,UI/UX디자인,25/12/01
(주)스토리타코,UI연출,25/12/01
(주)스토리타코,게임,25/12/01
(주)블루솜,게임기획,25/12/09
(주)블루솜,상품기획,25/12/09
(주)블루솜,레벨디자인,25/12/09
(주)블루솜,게임개발,25/12/09
(주)서울게임즈,사무행정,25/11/18
(주)서울게임즈,총무,25/11/18
(주)서울게임즈,서류관리,25/11/18
(주)서울게임즈,자료조사,25/11/18
(주)서울게임즈,자산관리,25/11/18
먼데이오프 주식회사,게임개발,25/11/07
먼데이오프 주식회사,웹개발,25/11/07
먼데이오프 주식회사,CSS,25/11/07
먼데이오프 주식회사,HTML5,25/11/07
먼데이오프 주식회사,Javascript,25/11/07
(주)미어캣게임즈,MySQL,25/11/19
(주)미어캣게임즈,백엔드/서버개발,25/11/19
(주)미어캣게임즈,네트워크,25/11/19
(주)미어캣게임즈,DBMS,25/11/19
(주)미어캣게임즈,RDBMS,25/11/19
드리모(주),게임기획,25/10/28
드리모(주),기획,25/10/28
드리모(주),트렌드분석,25/10/28
드리모(주),PM(프로젝트매니저),25/10/28
드리모(주),UI/UX,25/10/28
퓨처스엔터테인먼트(주),방송송출,25/11/24
퓨처스엔터테인먼트(주),엔터테인먼트,25/11/24
퓨처스엔터테인먼트(주),e-Sports,25/11/24
퓨처스엔터테인먼트(주),VOD서비스,25/11/24
퓨처스엔터테인먼트(주),유튜브,25/11/24
주식회사 지니어스,게임기획,25/12/10
주식회사 지니어스,GM(게임운영),25/12/10
주식회사 지니어스,게임개발,25/12/10
주식회사 지니어스,Unreal,25/12/10
주식회사 지니어스,애니메이터,25/12/10
먼데이오프 주식회사,게임디자인,25/11/07
먼데이오프 주식회사,2D디자인,25/11/07
먼데이오프 주식회사,GUI,25/11/07
먼데이오프 주식회사,일러스트,25/11/07
먼데이오프 주식회사,PhotoShop,25/11/07
(주)플레이팩토리,기술지원,25/11/14
(주)플레이팩토리,소프트웨어개발,25/11/14
(주)마상소프트,마케팅기획,25/11/18
(주)마상소프트,사업기획,25/11/18
(주)마상소프트,서비스기획,25/11/18
(주)마상소프트,PM(프로젝트매니저),25/11/18
(주)마상소프트,CS,25/11/18
주식회사모비게임즈,GM(게임운영),25/11/26
주식회사모비게임즈,게임,25/11/26
주식회사모비게임즈,게임,25/11/26
(주)펄어비스,게임기획,25/11/10
(주)펄어비스,게임개발,25/11/10
녹원정보기술(주),게임기획,25/12/09
녹원정보기술(주),기획,25/12/09
녹원정보기술(주),서비스기획,25/12/09
녹원정보기술(주),SI·시스템통합,25/12/09
녹원정보기술(주),솔루션업체,25/12/09
(주)버튼스,PM(프로젝트매니저),25/11/17
(주)버튼스,게임개발,25/11/17
(주)그라비티,게임개발,25/10/27
(주)그라비티,딥러닝,25/10/27
(주)그라비티,AI(인공지능),25/10/27
(주)그라비티,사업기획,25/10/27
(주)그라비티,게임개발,25/10/27
위드피알,마케팅기획,25/11/19
위드피알,행사기획,25/11/19
위드피알,기업홍보,25/11/19
위드피알,언론홍보,25/11/19
위드피알,이벤트프로모션,25/11/19
드리모(주),게임기획,25/11/06
드리모(주),기획,25/11/06
드리모(주),트렌드분석,25/11/06
드리모(주),PM(프로젝트매니저),25/11/06
드리모(주),UI/UX,25/11/06
(주)밥게이트,PM(프로젝트매니저),25/11/06
(주)밥게이트,게임,25/11/06
(주)서울게임즈,사무행정,25/11/12
(주)서울게임즈,총무,25/11/12
(주)서울게임즈,서류관리,25/11/12
(주)서울게임즈,자료조사,25/11/12
(주)서울게임즈,자산관리,25/11/12
주식회사 이노비전게임즈,영상편집,25/11/17
주식회사 이노비전게임즈,마케팅,25/11/17
주식회사 이노비전게임즈,게임개발,25/11/17
주식회사 이노비전게임즈,게임기획·마케팅,25/11/17
주식회사 이노비전게임즈,게임디자인,25/11/17
(주)플레이팩토리,기술지원,25/11/14
(주)플레이팩토리,소프트웨어개발,25/11/14
오로라월드(주),기획,25/11/19
오로라월드(주),사업관리,25/11/19
오로라월드(주),개발PM,25/11/19
오로라월드(주),섬유,25/11/19
오로라월드(주),잡화,25/11/19
팀스파르타(주),게임기획,25/10/27
팀스파르타(주),GM(게임운영),25/10/27
팀스파르타(주),게임개발,25/10/27
팀스파르타(주),인터넷교육,25/10/27
(주)서울게임,사무직,25/11/10
(주)서울게임,전화응대,25/11/10
(주)서울게임,영업관리,25/11/10
(주)서울게임,영업지원,25/11/10
(주)서울게임,IT영업,25/11/10
(주)케미캐스트,영상제작,25/10/29
(주)케미캐스트,컨텐츠제공,25/10/29
(주)엔베이스코리아,앱개발,25/12/10
(주)엔베이스코리아,QA/테스터,25/12/10
(주)엔베이스코리아,클라우드,25/12/10
(주)엔베이스코리아,Android,25/12/10
(주)엔베이스코리아,iOS,25/12/10
주식회사브라이트던,모바일디자인,25/11/20
주식회사브라이트던,캐릭터디자인,25/11/20
주식회사브라이트던,UI/UX디자인,25/11/20
주식회사브라이트던,게임개발,25/11/20
주식회사 드리보디자인,GM(게임운영),25/11/18
주식회사 드리보디자인,사업기획,25/11/18
주식회사 드리보디자인,게임기획·마케팅,25/11/18
주식회사 드리보디자인,게임운영,25/11/18
주식회사 드리보디자인,GM·CS,25/11/18
(주)지피클럽,영업MD,25/11/13
(주)지피클럽,이커머스,25/11/13
(주)지피클럽,전자제품,25/11/13
(주)지피클럽,판매전략,25/11/13
(주)지피클럽,화장품,25/11/13
데브시스터즈(주),게임디자인,25/11/19
데브시스터즈(주),일러스트레이터,25/11/19
데브시스터즈(주),패키지디자인,25/11/19
데브시스터즈(주),BX디자인,25/11/19
데브시스터즈(주),게임개발,25/11/19
(주)큐로드,GM(게임운영),25/12/02
(주)큐로드,게임개발,25/12/02
(주)큐로드,IT컨설팅,25/12/02
(주)큐로드,QA/테스터,25/12/02
(주)큐로드,SI개발,25/12/02
주식회사에테르디자인,게임디자인,25/12/08
주식회사에테르디자인,그래픽디자인,25/12/08
주식회사에테르디자인,공예디자인,25/12/08
주식회사에테르디자인,광고디자인,25/12/08
주식회사에테르디자인,로고디자인,25/12/08
홍익대학교 세종캠퍼스,대학교,25/12/03
홍익대학교 세종캠퍼스,대학교,25/12/03
엔에이치엔(주),마케팅기획,25/10/31
엔에이치엔(주),마케팅,25/10/31
엔에이치엔(주),소프트웨어개발,25/10/31
(주)엔씨소프트,게임기획,25/11/05
(주)엔씨소프트,게임디자인,25/11/05
(주)엔씨소프트,게임개발,25/11/05
(주)엔씨소프트,GM(게임운영),25/11/05
(주)엔씨소프트,게임개발,25/11/05
(주)데브캣,게임개발,25/11/18
(주)데브캣,머신러닝,25/11/18
(주)데브캣,C#,25/11/18
(주)데브캣,Javascript,25/11/18
(주)데브캣,Python,25/11/18
(주)게임덱스,GM(게임운영),25/10/16
(주)게임덱스,GM·CS,25/10/16
(주)버프,디지털디자인,25/11/07
(주)버프,로고디자인,25/11/07
(주)버프,모바일디자인,25/11/07
(주)버프,배너디자인,25/11/07
(주)버프,브랜드디자인,25/11/07
(주)서울게임,사무직,25/11/10
(주)서울게임,전화응대,25/11/10
(주)서울게임,영업관리,25/11/10
(주)서울게임,영업지원,25/11/10
(주)서울게임,IT영업,25/11/10
(주)우주토마토,게임디자인,25/12/03
(주)우주토마토,디지털디자인,25/12/03
(주)우주토마토,영상디자인,25/12/03
(주)우주토마토,2D디자인,25/12/03
(주)우주토마토,모션그래픽,25/12/03
(주)큐게임즈,QA/테스터,25/11/18
(주)큐게임즈,베타테스터,25/11/18
㈜그린맨파워,게임개발,25/11/27
㈜그린맨파워,영상디자이너,25/11/27
㈜그린맨파워,개발PM,25/11/27
㈜그린맨파워,파견대행,25/11/27
(주)마상소프트,퍼블리셔,25/11/18
(주)마상소프트,반응형웹,25/11/18
(주)마상소프트,웹표준·웹접근성,25/11/18
(주)마상소프트,CSS,25/11/18
(주)마상소프트,HTML,25/11/18
(주)셔블,백엔드/서버개발,25/11/25
(주)셔블,SI·시스템통합,25/11/25
(주)셔블,ERP,25/11/25
(주)셔블,솔루션업체,25/11/25
(주)셔블,소프트웨어개발,25/11/25
(주)코그,게임기획,25/11/24
(주)코그,게임디자인,25/11/24
(주)코그,게임개발,25/11/24
(주)코그,C++,25/11/24
(주)코그,C언어,25/11/24
유한책임회사앤서스랩코리아,게임기획,25/12/01
유한책임회사앤서스랩코리아,GM(게임운영),25/12/01
유한책임회사앤서스랩코리아,기술지원,25/12/01
유한책임회사앤서스랩코리아,보안컨설팅,25/12/01
유한책임회사앤서스랩코리아,유지보수,25/12/01
(주)드림아이디어소프트,GM(게임운영),25/11/19
(주)드림아이디어소프트,SI·시스템통합,25/11/19
(주)드림아이디어소프트,시스템관리,25/11/19
(주)드림아이디어소프트,솔루션업체,25/11/19
(주)드림아이디어소프트,소프트웨어개발,25/11/19
(주)발렌타인드림,마케팅기획,25/11/26
(주)발렌타인드림,SNS마케팅,25/11/26
(주)발렌타인드림,콘텐츠기획,25/11/26
(주)발렌타인드림,광고마케팅,25/11/26
(주)발렌타인드림,디지털마케팅,25/11/26
지앤아이소프트(주),사업기획,25/12/10
지앤아이소프트(주),PM(프로젝트매니저),25/12/10
지앤아이소프트(주),사업관리,25/12/10
지앤아이소프트(주),마케팅,25/12/10
지앤아이소프트(주),게임개발,25/12/10
(주)서울게임즈,사무직,25/11/10
(주)서울게임즈,전화응대,25/11/10
(주)서울게임즈,영업관리,25/11/10
(주)서울게임즈,영업지원,25/11/10
(주)서울게임즈,IT영업,25/11/10
엔에이치엔(주),게임개발,25/10/30
엔에이치엔(주),소프트웨어개발,25/10/30
엔에이치엔(주),게임기획,25/11/25
엔에이치엔(주),소프트웨어개발,25/11/25
(주)네오플,게임디자인,25/11/26
(주)네오플,애니메이터,25/11/26
(주)네오플,모델링,25/11/26
(주)네오플,모바일디자인,25/11/26
(주)네오플,웹디자인,25/11/26
아이비커리어(주),총무,25/12/05
아이비커리어(주),비서,25/12/05
아이비커리어(주),사무직,25/12/05
아이비커리어(주),안내데스크,25/12/05
아이비커리어(주),내방객응대,25/12/05
(주)앤커웨이브,유지보수,25/12/01
(주)앤커웨이브,네트워크,25/12/01
(주)앤커웨이브,보안관제,25/12/01
(주)앤커웨이브,하드웨어,25/12/01
(주)앤커웨이브,유지보수,25/12/01
주식회사모비게임즈,QA/테스터,25/11/26
주식회사모비게임즈,게임,25/11/26
주식회사모비게임즈,게임,25/11/26
먼데이오프 주식회사,게임개발,25/11/07
먼데이오프 주식회사,AWS,25/11/07
먼데이오프 주식회사,Unity,25/11/07
먼데이오프 주식회사,클라이언트,25/11/07
먼데이오프 주식회사,게임개발,25/11/07
넷마블(주),GM(게임운영),25/11/21
넷마블(주),게임개발,25/11/21
넷마블(주),데이터분석가,25/11/21
넷마블(주),정보보안,25/11/21
넷마블(주),C++,25/11/21
퓨처스엔터테인먼트(주),인플루언서마케팅,25/12/02
퓨처스엔터테인먼트(주),콘텐츠기획,25/12/02
퓨처스엔터테인먼트(주),광고마케팅,25/12/02
퓨처스엔터테인먼트(주),글로벌마케팅,25/12/02
퓨처스엔터테인먼트(주),퍼포먼스마케팅,25/12/02
에이시티게임즈(주),QA/테스터,25/11/13
에이시티게임즈(주),소프트웨어개발,25/11/13
(주)펄어비스,QA/테스터,25/11/13
(주)펄어비스,게임개발,25/11/13
(주)게임덱스,GM(게임운영),25/11/04
(주)게임덱스,게임,25/11/04
(주)게임덱스,로컬라이제이션,25/11/04
(주)게임덱스,게임서비스,25/11/04
(주)게임덱스,현지화,25/11/04
엔에이치엔(주),게임기획,25/11/25
엔에이치엔(주),소프트웨어개발,25/11/25
(주)밥게이트,통/번역,25/10/13
(주)밥게이트,일본어,25/10/13
(주)밥게이트,게임,25/10/13
(주)에스피코리아,게임개발,25/11/27
(주)에스피코리아,백엔드/서버개발,25/11/27
(주)에스피코리아,앱개발,25/11/27
(주)에스피코리아,웹개발,25/11/27
(주)모닝인,QA/테스터,25/12/01
(주)모닝인,트러블슈팅,25/12/01
(주)모닝인,IDC,25/12/01
(주)모닝인,공중파방송,25/12/01
(주)모닝인,미디어,25/12/01
(주)아이아이컴바인드,게임디자인,25/10/17
(주)아이아이컴바인드,그래픽디자인,25/10/17
(주)아이아이컴바인드,모션그래픽,25/10/17
(주)아이아이컴바인드,타이포그래피,25/10/17
(주)아이아이컴바인드,패션,25/10/17
(주)플레이파크,게임기획,25/12/10
(주)플레이파크,기술영업,25/12/10
(주)플레이파크,솔루션기술영업,25/12/10
(주)플레이파크,영업마케팅,25/12/10
(주)플레이파크,영업전략,25/12/10
㈜그린맨파워,게임기획,25/12/10
㈜그린맨파워,GM(게임운영),25/12/10
㈜그린맨파워,게임개발,25/12/10
㈜그린맨파워,QA/테스터,25/12/10
㈜그린맨파워,MMORPG,25/12/10
(주)에이티케이,그래픽디자인,25/10/24
(주)에이티케이,문구디자인,25/10/24
(주)에이티케이,완구디자인,25/10/24
(주)에이티케이,웹디자인,25/10/24
(주)에이티케이,캐릭터디자인,25/10/24
(주)게임듀오,데이터분석가,25/11/21
(주)게임듀오,데이터분석,25/11/21
(주)게임듀오,게임개발,25/11/21
히스토리 크리에이티브 그룹(History Creative Group),통/번역,25/11/07
히스토리 크리에이티브 그룹(History Creative Group),쇼핑몰,25/11/07
유한책임회사앤서스랩코리아,QA/테스터,25/12/01
유한책임회사앤서스랩코리아,소프트웨어개발,25/12/01
(주)메타메이트,게임기획,25/11/21
(주)메타메이트,게임개발,25/11/21
(주)메타메이트,Unreal,25/11/21
(주)메타메이트,Unity,25/11/21
(주)메타메이트,메타버스,25/11/21
유한책임회사앤서스랩코리아,게임기획,25/12/01
유한책임회사앤서스랩코리아,앱기획,25/12/01
유한책임회사앤서스랩코리아,웹기획,25/12/01
유한책임회사앤서스랩코리아,PL(프로젝트리더),25/12/01
유한책임회사앤서스랩코리아,PM(프로젝트매니저),25/12/01
(주)서울게임,학원영업,25/12/09
(주)서울게임,IT학원,25/12/09
(주)서울게임,예체능학원,25/12/09
아이지에스(주),GM(게임운영),25/11/25
아이지에스(주),게임기획·마케팅,25/11/25
아이지에스(주),게임운영,25/11/25
아이지에스(주),게임,25/11/25
아이지에스(주),GM·CS,25/11/25
(주)미투온,게임기획,25/11/25
(주)미투온,GM(게임운영),25/11/25
(주)미투온,게임개발,25/11/25
(주)미투온,기획,25/11/25
(주)미투온,트렌드분석,25/11/25
(주)경일게임아이티아카데미,마케팅기획,25/11/12
(주)경일게임아이티아카데미,마케팅전략,25/11/12
(주)경일게임아이티아카데미,블로그마케팅,25/11/12
(주)경일게임아이티아카데미,인플루언서마케팅,25/11/12
(주)경일게임아이티아카데미,행사기획,25/11/12
(주)펄어비스,LQA,25/11/13
(주)펄어비스,게임개발,25/11/13
(주)펄어비스,통/번역,25/11/19
(주)펄어비스,제2외국어,25/11/19
(주)펄어비스,포르투갈어,25/11/19
(주)펄어비스,인니어,25/11/19
(주)펄어비스,번체,25/11/19
(주)넵튠,게임기획,25/11/25
(주)넵튠,기획,25/11/25
(주)넵튠,앱기획,25/11/25
(주)넵튠,게임개발,25/11/25
주식회사 이노비전게임즈,게임기획,25/11/17
주식회사 이노비전게임즈,GM(게임운영),25/11/17
주식회사 이노비전게임즈,게임개발,25/11/17
주식회사 이노비전게임즈,경영기획,25/11/17
주식회사 이노비전게임즈,사업기획,25/11/17
(주)엔씨소프트,게임디자인,25/11/10
(주)엔씨소프트,그래픽디자인,25/11/10
(주)엔씨소프트,애니메이터,25/11/10
(주)엔씨소프트,애니메이션,25/11/10
(주)엔씨소프트,트렌드분석,25/11/10
(주)엔씨소프트,게임기획,25/10/21
(주)엔씨소프트,게임디자인,25/10/21
(주)엔씨소프트,게임개발,25/10/21
(주)엔씨소프트,GM(게임운영),25/10/21
(주)엔씨소프트,게임개발,25/10/21
글로하우홀딩스 연락사무소,트렌드분석,25/11/07
글로하우홀딩스 연락사무소,마케팅기획,25/11/07
글로하우홀딩스 연락사무소,마케팅전략,25/11/07
글로하우홀딩스 연락사무소,광고마케팅,25/11/07
글로하우홀딩스 연락사무소,글로벌마케팅,25/11/07
(주)플레이위드코리아,사운드엔지니어,25/11/20
(주)플레이위드코리아,음원,25/11/20
(주)플레이위드코리아,작곡,25/11/20
(주)플레이위드코리아,게임,25/11/20
(주)버프,디지털디자인,25/12/08
(주)버프,로고디자인,25/12/08
(주)버프,모바일디자인,25/12/08
(주)버프,배너디자인,25/12/08
(주)버프,브랜드디자인,25/12/08
(주)네오플,GM(게임운영),25/11/26
(주)네오플,기획,25/11/26
(주)네오플,중국어,25/11/26
(주)네오플,글로벌마케팅,25/11/26
(주)네오플,BM(브랜드매니저),25/11/26
사이드코리아(주),고객안내,25/12/09
사이드코리아(주),고객응대,25/12/09
사이드코리아(주),게임,25/12/09
사이드코리아(주),게임기획·마케팅,25/12/09
사이드코리아(주),게임운영,25/12/09
(주)이스터씨앤아이,마케팅기획,25/12/10
(주)이스터씨앤아이,마케팅전략,25/12/10
(주)이스터씨앤아이,블로그마케팅,25/12/10
(주)이스터씨앤아이,인플루언서마케팅,25/12/10
(주)이스터씨앤아이,광고마케팅,25/12/10
(주)드림플레이게임즈,중국어,25/11/11
(주)드림플레이게임즈,게임기획·마케팅,25/11/11
(주)드림플레이게임즈,게임운영,25/11/11
(주)드림플레이게임즈,게임,25/11/11
(주)드림플레이게임즈,GM·CS,25/11/11
(주)엔코라인,QA/테스터,25/11/03
(주)엔코라인,통/번역,25/11/03
(주)엔코라인,컨텐츠제공,25/11/03
(주)네오플,게임디자인,25/12/01
(주)네오플,그래픽디자인,25/12/01
(주)네오플,애니메이터,25/12/01
(주)네오플,모바일디자인,25/12/01
(주)네오플,웹디자인,25/12/01
아이비커리어(주),총무,25/12/05
아이비커리어(주),비서,25/12/05
아이비커리어(주),사무직,25/12/05
아이비커리어(주),안내데스크,25/12/05
아이비커리어(주),내방객응대,25/12/05
(주)에이젝코리아,유지보수,25/11/25
(주)에이젝코리아,네트워크,25/11/25
(주)에이젝코리아,인프라,25/11/25
(주)에이젝코리아,트러블슈팅,25/11/25
(주)에이젝코리아,S/W,25/11/25
(주)버튼스,게임기획,25/12/05
(주)버튼스,게임디자인,25/12/05
(주)버튼스,게임개발,25/12/05
(주)버튼스,UI/UX디자인,25/12/05
(주)버튼스,3D디자인,25/12/05
(주)알로하팩토리,마케팅기획,25/11/25
(주)알로하팩토리,마케팅전략,25/11/25
(주)알로하팩토리,광고마케팅,25/11/25
(주)알로하팩토리,글로벌마케팅,25/11/25
(주)알로하팩토리,미디어플래너,25/11/25
(주)마상소프트,마케팅기획,25/11/18
(주)마상소프트,사업기획,25/11/18
(주)마상소프트,서비스기획,25/11/18
(주)마상소프트,PM(프로젝트매니저),25/11/18
(주)마상소프트,CS,25/11/18
사이드코리아(주),게임개발,25/11/21
사이드코리아(주),통/번역,25/11/21
사이드코리아(주),게임기획·마케팅,25/11/21
사이드코리아(주),게임,25/11/21
(주)미투온,게임기획,25/11/27
(주)미투온,GM(게임운영),25/11/27
(주)미투온,게임개발,25/11/27
(주)미투온,기획,25/11/27
(주)미투온,트렌드분석,25/11/27
(주)아이스버그일공일,GM(게임운영),25/11/11
(주)아이스버그일공일,CS,25/11/11
(주)아이스버그일공일,게임운영,25/11/11
(주)스마일게이트홀딩스 메가포트 지점,게임기획,25/10/24
(주)스마일게이트홀딩스 메가포트 지점,통/번역,25/10/24
(주)스마일게이트홀딩스 메가포트 지점,PM(프로젝트매니저),25/10/24
(주)스마일게이트홀딩스 메가포트 지점,소프트웨어개발,25/10/24
(주)보드게임카페레드버튼대학로,판매직,25/11/12
(주)보드게임카페레드버튼대학로,매장관리,25/11/12
(주)보드게임카페레드버튼대학로,매출관리,25/11/12
(주)보드게임카페레드버튼대학로,매장매니저,25/11/12
(주)보드게임카페레드버튼대학로,바리스타,25/11/12
(주)수성애니포스,학원강사,25/11/13
(주)수성애니포스,학생지도,25/11/13
(주)수성애니포스,학습상담,25/11/13
(주)수성애니포스,학원생관리,25/11/13
(주)수성애니포스,입시학원,25/11/13
마루게임학원,코치,25/11/27
마루게임학원,파트강사,25/11/27
마루게임학원,학원강사,25/11/27
마루게임학원,온라인교육,25/11/27
마루게임학원,기능학원,25/11/27
먼데이오프 주식회사,게임디자인,25/11/07
먼데이오프 주식회사,UI/UX디자인,25/11/07
먼데이오프 주식회사,GUI,25/11/07
먼데이오프 주식회사,Unity,25/11/07
먼데이오프 주식회사,게임개발,25/11/07
(주)비트망고,상담원,25/11/18
(주)비트망고,인바운드,25/11/18
(주)비트망고,CS,25/11/18
(주)비트망고,CX매니저,25/11/18
(주)비트망고,고객관리,25/11/18
(주)비트망고,마케팅기획,25/11/18
(주)비트망고,마케팅전략,25/11/18
(주)비트망고,글로벌마케팅,25/11/18
(주)비트망고,모바일마케팅,25/11/18
(주)비트망고,그로스해킹,25/11/18
주식회사모비게임즈,게임기획,25/11/26
주식회사모비게임즈,사업PM,25/11/26
주식회사모비게임즈,게임,25/11/26
주식회사모비게임즈,라이브PM,25/11/26
주식회사모비게임즈,게임,25/11/26
사이드코리아(주),QA/테스터,25/12/09
사이드코리아(주),LQA,25/12/09
사이드코리아(주),게임기획·마케팅,25/12/09
사이드코리아(주),게임,25/12/09
(주)모닝인,GM(게임운영),25/12/10
(주)모닝인,QA/테스터,25/12/10
(주)모닝인,아웃소싱,25/12/10
(주)모닝인,서치펌,25/12/10
(주)모닝인,헤드헌팅,25/12/10
휴먼웍스,기술영업,25/12/08
휴먼웍스,솔루션기술영업,25/12/08
휴먼웍스,해외시장개척,25/12/08
휴먼웍스,해외영업,25/12/08
휴먼웍스,기업영업,25/12/08
(주)엔코라인,QA/테스터,25/10/27
(주)엔코라인,통/번역,25/10/27
(주)엔코라인,중국어,25/10/27
(주)엔코라인,컨텐츠제공,25/10/27
엔터웨이파트너스,복리후생,25/12/03
엔터웨이파트너스,인사기획,25/12/03
엔터웨이파트너스,조직문화,25/12/03
엔터웨이파트너스,인사,25/12/03
엔터웨이파트너스,SI·시스템통합,25/12/03
(주)게임덱스,GM(게임운영),25/12/05
(주)게임덱스,통/번역,25/12/05
(주)게임덱스,현지화,25/12/05
(주)게임덱스,GM·CS,25/12/05
주식회사 셈웨어,앱디자인,25/11/28
주식회사 셈웨어,일러스트레이터,25/11/28
주식회사 셈웨어,콘텐츠디자인,25/11/28
주식회사 셈웨어,UI/UX디자인,25/11/28
주식회사 셈웨어,GUI,25/11/28
(주)뉴스토마토,기자,25/11/24
(주)뉴스토마토,경제신문,25/11/24
(주)템피드,상담원,25/11/17
(주)템피드,이미지컨설턴트,25/11/17
(주)템피드,인바운드,25/11/17
(주)템피드,CS,25/11/17
(주)템피드,CX매니저,25/11/17
투바이트(주),통/번역,25/12/02
투바이트(주),번역,25/12/02
투바이트(주),번역,25/12/02
투바이트(주),게임번역,25/12/02
투바이트(주),게임기획·마케팅,25/12/02
(주)마실파크골프,모델링,25/10/15
(주)마실파크골프,3DMax,25/10/15
(주)마실파크골프,Blender,25/10/15
(주)마실파크골프,Unity,25/10/15
(주)마실파크골프,스포츠·레저용품,25/10/15
키즈닥터학원,학원강사,25/11/18
키즈닥터학원,교구수업,25/11/18
키즈닥터학원,유아교육,25/11/18
키즈닥터학원,학생지도,25/11/18
키즈닥터학원,학습상담,25/11/18
(주)코그,게임기획,25/11/24
(주)코그,마케팅기획,25/11/24
(주)코그,마케팅전략,25/11/24
(주)코그,시장조사,25/11/24
(주)코그,PM(프로젝트매니저),25/11/24
